review_id,product_name,brand,category,rating,price,review_title,review_text,review_date,sentiment_label,feature_tags
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,4,0,Great for a 4 yearold,"Love the parental controls and more storage than previous models, but still seems to run out.",2017-01-06,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,Five Stars,Good quality product at a great price. Happy Jack,2015-09-11,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Three Stars,Have not had the opportunity ti critique,2015-07-28,mixed,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,5,0,Great tablet for kids.,This tablet keeps them occupied. Other kids enjoy it while they are around with them. It keeps them entertained.,2016-12-14,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Maybe Best Fire Yet for $89,Just picked up from BB a couple of hours ago. Screen in good and tablet seems faster than previous model possibly due to more memory. Battery so far seems very good.,2016-09-21,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Works great,Cheaper than other brands but work just as well. Will buy again!,2016-10-10,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Three Stars,I think it was recargable,2017-04-07,mixed,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,4,0,Great for kids,Works well and looks great for kids. Limited internet access though.,2017-05-26,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Great tablet to start,Bought as a gift for my mother. Instead of her feeling locked at the computer she can now access the web from anywhere in the house.,2017-01-16,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Battery,"Living in a remote control world like I do I use a pretty fair amount of batteries, I find that these Amazon brand batteries are just as good or better than the copper top, or energizer, the price is competitive with the other brands , Kirkland, acdelco, rayovac, the preform really well in all devices, and the shelf life is great, I would recommend highly,",2017-01-07,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,2,0,Two Stars,Drains out quickly like cheap dollar tree stuff,2017-04-27,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,Never run out,Good to have A batteries at such a good price,2017-03-24,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,BAD Amazone product,These batteries do not hold charge well. By the time I need to use it few weeks none of them work,2016-08-01,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,Beware: Exploding Batteries!!,"I just went to use these for the first time... and they exploded in the remote I put them in! Literally, a loud pop and a black liquid was leaking out into my remote and all over my hands. Needless to say, it scared me to death!",2017-05-30,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,Good value,"As always, a good value from Amazon branded products.",2015-12-02,positive,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,4,0,My grandson loves it,Basically it does everything that adult Amazon tablet does,2016-12-23,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,2,0,Spend a couple extra bucks for the name brand.,These do not hold charge for long.,2017-03-15,negative,['General']
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Amazon,Tablet / E-reader,5,0,Love the Fire Tablet!!,I bought two of these for my 82 year old mother and 88 year old aunt - they love them! Easy to use! Great gift. Can't wait to buy one for me!,2016-06-13,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,1,0,Ads ads and ads,"If ads dont bother you, then this may be a decent device. Purchased this for my kid and it was loaded down with so much spam, it kept loading it up making it slow and laggy. Plus the carrasoul loadout makes it hard to navigate for kids, not very kid friendly! Oh you can pay $15 to remove the ads but it wont remove them all. Buy the samsung, better everything!",2017-02-23,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,1,0,One Star,Do not last near as long as other 'off brand' batteries,2016-12-14,negative,['General']
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,3,0,An ok tablet,It's an ok tablet because you need to have an Amazon account in order to download free apps,2016-08-19,mixed,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,4,0,picked one up for fun,and it out performs some of the bigger name brand tablets out there. if you looking for a good video and somewhat customizable tablet at a great price do not pass this up.,2017-03-10,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Really great!,I bought an amope foot roller thingy and it was so weak I almost threw it away but hubby said to just change the batteries bc they were probably old. I put in some rayovac ones I had that were brand new and made it weaker than the ones already in it. I had just ordered these batteries bc of a great deal that was going on. I put them in the amope and they were very strong! I have to say I was surprised.,2017-05-09,positive,['General']
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Amazon,Tablet / E-reader,5,0,Love my new kindle.,"Love it, love it!!! Have had several different models. like this one the best. The Kindle Fire was nice but had a hard time reading at night.",2016-05-23,positive,['General']
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Amazon,Tablet / E-reader,3,0,good tablet to star,is a God tablet but the camera could be a little better,2016-12-24,mixed,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,2,0,Not up to Quality standards.,Not happy with quality. Do not last very long in various devices.My guess is that milliamp hour ratings are very poor/low.I have used many of these batteries in a short time span compared to Duracells.,2016-11-16,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,"Great Batteries, Great Price","These batteries are great for the price. Being as affordable as they are, I was expecting them to not last long or work well. They proved me wrong and these are honestly the best batteries I have used. I've been using them for almost 8 months now and haven't had to replace any. Granted, I don't have them in anything that uses a ton of battery power, but for the price they're worth it even lasting this long. I have them in remotes and some lights and no problems!I also love being able to buy in large packs, as then I don't have to worry about getting more batteries for a long time.It's nice to be able to stock up at a super affordable price.",2016-06-03,positive,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,5,0,Great device for our grandson.,This device provides necessary app and is extremely user friendly.,2016-10-14,positive,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,4,0,Overall great sound & screen quality.,The sound and screen quality are great and I like the blue light cutoff feature.I found that toggling back & forth online to be clumsy compared to a tablet.It is lightweight and easier to handle for long periods of time.,2017-01-25,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Great tablet for a beginner,I believe that this will be very useful during my husbands recovery from foot surgery.,2016-12-15,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Contains mercury :(,"While most, modern day batteries no longer contain mercury, the Amazon basics battery line unfortunately does. Which means they're bad for the environment, and not able to be disposed of other than in appropriate hazardous waste. I'll spend the extra few dollars and buy a name brand",2016-11-06,negative,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Awesome,It's great!! Light weight! Charges quickly! Great features!,2017-03-10,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,3,0,"Nice To Look At, But May Not Last Very Long","Bought these on Amazon for a good price, but they just don't seem to last very long. The packaging and batteries look nice. None of them leaked, but that could be because I went through them so fast.",2017-03-17,mixed,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Not what I was looking for,"I purchased this for my 4 year old to play. It was not as user friendly as described and VERY slow. It keeps pausing and freezing up, which is frustrating for anyone using it. I was told that I would receive 20 off of the prime subscription, however, that was not offered when registering this product. It may be good for some, but it was not a good fit for us.",2016-12-30,mixed,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,3,0,They seem to not last as long as other brands. Great Price though,They seem to not last as long as other brands. Great Price though,2015-12-05,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,The remote lasted for like a week,"I was excited about the prices of these batteries, however you get what you pay for. These batteries are awful. I've used them in toys, remotes, and flashlights. The remote lasted for like a week! I used the flashlight for a few minutes and that's all the use I got out of them. I unsubscribed to this item. No thanks.",2016-10-16,negative,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,2,0,Regular Tablet,"Maybe I had higher expectationin general i will not recommend since the service of Amazon solving situations is not as good as in other products, I've had so much troubles with the amazon free time, I am even not longer using it (it was one of the ""big"" features on the advertisment. I will recommend to look for other alternatives before to take a decision on buying this product",2017-01-19,negative,['General']
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Tablet / E-reader,4,0,So far so good,"It is a tablet. Downloads kids apps fast. Only complaint is when I shut it down the kid's user screen goes away. I do pull it back up but both my child and I get annoyed. Some regular apps I have not been able to remove from the regular screen. However, I would recommend.",2016-12-26,positive,['General']
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Great tablet for the price,"these tablets work wonders for my needs, i didnt need a tablet to work, only for web browsing and play some games. nothing fancy, this tablet fits perfectly for that. and the price...pff perfect. ! you wont find this quality cheaper.",2017-01-03,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,"Love Amazon, but these batteries lasted 3 weeks in ...","Love Amazon, but these batteries lasted 3 weeks in my Roku controller, Family Dollar store brand lasted longer. I do have A LOT of them though. Well played planned obsolescence :l",2016-02-24,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,2,0,Two Stars,They didn't last as long as say Duracell..in my opinion.,2016-09-27,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,One Star,These batteries have an extremely short life. Below Amazon's standards.,2015-05-16,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Not 'Performance' after all,"Do not last as long as other cut price batteries. In my Canon digital camera I cannot get off more than 3 shots before the 'low-battery' warning comes on. I am going back to Maxell, which did much better for me.I would hate to see what the capacity of the AmazonBasics EveryDay batteries are!!!",2016-06-19,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,1,0,One Star,"These batteries are awful, have no power and die fast",2017-01-16,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Five Stars,These are great for the money and seem to last as long as the other brands,2016-01-17,positive,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,4,0,Great for Kids,Bought these for my grand children for Christmas and they have thoroughly enjoyed using their 'tablets' and the apps that can easily be saved on the tablet.,2017-01-12,positive,['General']
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Great Tablet for the price,Tablet could use a better speaker otherwise a great tablet,2017-07-19,positive,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Great for a kid,Limited activities for my son to surf the web and do the things he likes to do!,2016-11-11,mixed,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,5,0,very easy to use and is very durable.,"Bought this for my granddaughter who was 2 at the time. She loves it. It is very easy to use and is very durable. The kindle has been dropped, thrown and sat on and it still works like it did when it was first purchased. Am considering buying one for her younger brother.",2017-07-20,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,Great product!,"dude, for the money you can't go wrong with these. Great product!",2016-09-07,positive,['General']
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Amazon,Tablet / E-reader,5,0,Well satisfied with the TV,Enjoy the performance and size of the television we purchased. We are very satisfied with this product,2016-12-23,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Three Stars,Not sure. have not fully tested the performance of this item.,2015-10-27,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,Don't depend on these.,I put two of these in my small flashlight and they only lasted about 15 minutes. Waste of money.,2017-02-14,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,1,0,Beware: Exploding Batteries!!,"I just went to use these for the first time... and they exploded in the remote I put them in! Literally, a loud pop and a black liquid was leaking out into my remote and all over my hands. Needless to say, it scared me to death!",2017-05-30,negative,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,5,0,Great product for the price,This tablet works as expected. I would recommend this tablet to anyone who needs a new tablet with great battery life.,2017-01-06,positive,['General']
AVzYlGj3vKc47QAVeZRH,"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",Amazon,Tablet / E-reader,5,0,Nice product,Is an awesome tablet with plenty of features that made for a perfect gift.,2018-05-26,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,3,0,Hard to set up,I gave this as a gift for Christmas and still can't get it set up will have to go to geek squad to help,2016-12-31,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Two Stars,2 way radio drained batteries daily so too expensive,2015-11-28,negative,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Love kids mode,I absolutely love how u. An switch from dif accounts,2017-01-07,mixed,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Great travelTablet,"Bought one for the kids to use while we travel, lots of good free games. Installed VLC media player from the app store and filled up the SD drive with movies. Now they are nice and quite for hours on end.Battery life is awesome!",2016-11-06,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,2,0,the first Fire HD8 we purchased died,The first Fire HD8 we purchased died within 1 week of purchase. We had to go back and exchange it for a new one. Not a good sign so far.,2017-03-06,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,I hate it!!,I had to buy a brand new bed after purchasing this item. It kept ripping up and the bugs kept coming from the tears in the case. I do not recommend this for no one.,2017-01-13,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Three Stars,"Definitely are inexpensive, but we seem to go through them very, very fast. So... not sure.",2016-06-19,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,I think these batteries are better than the ones I would buy at the store,I think these batteries are better than the ones I would buy at the store. Better quality but also better price for the amount. I bought these AAA and the AA.,2017-05-11,positive,['General']
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Amazon,Tablet / E-reader,5,0,Easy to hold and use.,"Great price for a Kindle Fire. Lightweight, easy to hold and use.",2016-12-02,positive,['General']
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Amazon,Tablet / E-reader,5,0,EXCELLENT,"Ok so when i got this tablet i was not expecting to much from it but now that i have used it...its AMAZING. PROS.their is no lag at all when play high graphic games, pretty easy to use, very fast speedCONS. in my opinion their is only 2 things that drive me insane the screen feels like plastic very uncomfortable and the camera is not the best but it is good for everyday life photos.OVERALL GET THIS TABLET BETTER Deal then the galaxy tab s2",2017-02-13,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Bad life,"They last a day in an xbox controller, if you're lucky",2017-06-25,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Two Stars,Go with a brand name.,2015-10-20,negative,['General']
AVwjfXqqQMlgsOJE8qmm,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,5,0,Grand Child loves it and is very easy to use.,"I bought the Fire HD 8 after having earlier bought one for another grand child. They loved it's ease of use, and the large selection of games and shows available. I will be buying another one for my third grand child in May.",2018-02-22,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Poor quality,Don't think they were as good as the ones I get at Dollar Tree. I will not buy again they were a waste of money,2015-11-29,negative,['General']
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Tablet / E-reader,1,0,Not impressed,Hard to connect to the internet. Extremely slow to load apps. Not many free apps like apple. The only thing I really like is the protection it offers.,2016-11-13,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,One Star,These batteries do not come close to duracel in terms of longevity.,2016-02-04,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Ok,How do I rate this I really can't tell because I am not going to test every single one of them!,2016-07-21,mixed,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,Good bang for yoyr buck!,Great batteries....save some dough and use these vs the name brand. I haven't had any bonknbatteries thru amazon yet.,2016-09-01,positive,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,5,0,Great speed no lagging,I feel that this tablet was the perfect fit for my boys age 8 and 6.,2017-01-30,positive,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Decent Kids Edition,"This makes for a decent tablet for a kid with the kids edition, but I'm not sure I'd want it as an adult. There are much better tablets on the market. But since it's cheap, that's to be expected.",2017-02-03,mixed,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,2,0,Didn't like it,"Downloaded movies for my son to watch and the audio is terrible, you could barely hear it so I returned it",2016-11-16,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Three Stars,Just normal batteries a little higher priced than I could get elsewhere,2016-07-16,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Good batteries,Can't complain. They seem fully comparable to name brand AA batteries.,2016-11-03,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,3,0,wish they lasted longer,do not last as long as energizer...very comparable to toys r us batteries,2015-11-08,mixed,['General']
AVqkIj9snnc1JgDc3khU,"Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,4,0,"Tablet works pretty good, just getting started.","I know many people who have a kindle. It frees up using the cell phone memory, so I bought this one for the amount of storage it has, as well as the cost of the item. Thank you.",2017-01-20,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,a little disappointed..,"I can only use these on those indoor flameless candles and even then, they dont last very long...a little disappointed...",2016-05-23,negative,['General']
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Amazon,Tablet / E-reader,3,0,Not in love,Replaced a v1 nook but this is not better for reading,2015-07-27,mixed,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Easy setup,My 4yr old was able to operate it flawlessly. The included case works its magic to keep the tablet from any accidental screen cracks.,2017-01-07,mixed,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,3,0,"More options, more problems","I bought this to replace an older kindle that broke. It has more features, like front/ rear facing camera and better resolution screen. I feel like it doesn't work as well though. The screen doesn't always respond. The Internet freezes a lot. The colors seem to be a little off. All in all, still a decent piece for the price.",2017-05-13,mixed,['General']
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Amazon,Tablet / E-reader,5,0,Great device,Great battery life. Great graphics. Great for reading.,2017-12-01,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,"May have been a fluke, but these lasted not ...","May have been a fluke, but these lasted not even 10 minutes in two very different devices - a kid's toy and wireless mouse. Will just pay extra next time for brand name batteries.",2016-03-04,negative,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,4,0,Impressive for kids,Nice tablet. Functions very much like an adult tablet. Clear screen and drop case are very good.,2017-03-18,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,2,0,Too slow for browsing,"I think I downloaded 6 new apps. I wait to surf the web. This thing is so slow to respond. My old refurbished iPad is better. I really only bought it to stream Hulu and Netflix. I'm not excited about lighting up the home screen to find advertisements every day, but I guess you get what you pay for. I wanted inexpensive, I got it! Don't buy this if you are used to using quick responding electronics.",2017-01-24,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,I bought these in April so they should still all be good and I'm finding I need to throw most of ...,Out of every package so far only 2 batteries are working. I bought these in April so they should still all be good and I'm finding I need to throw most of them away. I wish I could still return them.,2017-08-08,negative,['General']
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,2,0,"I bought it for travel, but barely used it.","It is too heavy for its size! I purchased it to replace a larger Nook, and find that it weighs as much. Screen is attractive but it even with a good signal in public places, hanging on to Wifi is difficult. It is not efficient when downloading (buffering, buffering...) and I am still debating returning it for another tablet.",2017-03-04,negative,['General']
